symbol,name,lastSale,marketCap,ipoYear,sector,industry,summary
SJT,San Juan Basin Royalty Trust,5.17,$240.97M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sjt
SN,Sanchez Energy Corporation,5.18,$324.16M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sn
SDT,SandRidge Mississippian Trust I,2.47,$69.16M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdt
SDR,SandRidge Mississippian Trust II,1.88,$93.48M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdr
PER,SandRidge Permian Trust,2.71,$142.28M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/per
SNY,Sanofi,38.87,$101.5B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sny
SC,Santander Consumer USA Holdings Inc.,9.15,$3.27B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sc
SOV^C,"Santander Holdings USA, Inc.",26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sov^c
SAP,SAP SE,79.44,$94.95B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap
SAQ,Saratoga Investment Corp,24.5964,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saq
SAR,Saratoga Investment Corp,15.62,$88.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sar
SSL,Sasol Ltd.,29.52,$19.3B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl
BFS,"Saul Centers, Inc.",51.44,$1.08B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bfs
BFS^C,"Saul Centers, Inc.",26.7644,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfs^c
SCG,Scana Corporation,68.84,$9.84B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg
SLB,Schlumberger N.V.,72.58,$91.19B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb
SWM,"Schweitzer-Mauduit International, Inc.",30.4,$928.46M,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,47.24,$2.15B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/saic
SALT,Scorpio Bulkers Inc.,3.12,$7.45M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/salt
SLTB,Scorpio Bulkers Inc.,15,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sltb
SBNA,Scorpio Tankers Inc.,21.5101,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbna
SBNB,Scorpio Tankers Inc.,25.3,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbnb
STNG,Scorpio Tankers Inc.,5.8,$1.02B,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/stng
SMG,Scotts Miracle-Gro Company (The),72.61,$4.46B,1992,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/smg
LBF,"Scudder Global High Income Fund, Inc.",7.71,$49.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbf
KHI,Scudder High Income Trust,8.5113,$131.54M,1988,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/khi
KMM,Scudder Multi-Market Income Trust,7.88,$180.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmm
KTF,Scudder Municiple Income Trust,13.96,$548.51M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ktf
KST,Scudder Strategic Income Trust,10.96,$48.63M,1994,n/a,n/a,http://www.nasdaq.com/symbol/kst
KSM,Scudder Strategic Municiple Income Trust,13.75,$153.41M,1989,n/a,n/a,http://www.nasdaq.com/symbol/ksm
SA,"Seabridge Gold, Inc.",10.65,$555.29M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa
CKH,"SEACOR Holdings, Inc.",51.94,$891.61M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ckh
SDRL,Seadrill Limited,3.27,$1.61B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdrl
SDLP,Seadrill Partners LLC,3.68,$337.9M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdlp
SEE,Sealed Air Corporation,47.3,$9.27B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/see
SSW,Seaspan Corporation,18.73,$1.85B,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ssw
SSW^C,Seaspan Corporation,25.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^c
SSW^D,Seaspan Corporation,24.3447,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^d
SSW^E,Seaspan Corporation,23.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^e
SSWN,Seaspan Corporation,24.76,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sswn
SEAS,"SeaWorld Entertainment, Inc.",19.98,$1.76B,2013,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/seas
JBN,Select Asset Inc.,16.67,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbn
JBR,Select Asset Inc.,17.05,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbr
SIR,Select Income REIT,22.16,$1.98B,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sir
SEM,Select Medical Holdings Corporation,11.13,$1.46B,2009,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sem
SGZA,"Selective Insurance Group, Inc.",25.75,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sgza
SEMG,Semgroup Corporation,22.24,$977.05M,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/semg
SMI,Semiconductor  Manufacturing International Corporation,4.4,$3.62B,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/smi
SRE,Sempra Energy,102.55,$25.56B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sre
SNH,Senior Housing Properties Trust,17.13,$4.07B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snh
SNHN,Senior Housing Properties Trust,25.1436,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhn
SNHO,Senior Housing Properties Trust,25.09,n/a,2016,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snho
ST,Sensata Technologies Holding N.V.,37.77,$6.43B,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/st
SXT,Sensient Technologies Corporation,62.36,$2.8B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sxt
SQNS,Sequans Communications S.A.,2.91,$172.18M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/sqns
SRG,Seritage Growth Properties,48.92,$1.62B,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/srg
SCI,Service Corporation International,23.59,$4.6B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/sci
SERV,"ServiceMaster Global Holdings, Inc.",35.74,$4.85B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/serv
NOW,"ServiceNow, Inc.",61.69,$9.96B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now
SSE,Seventy Seven Energy Inc.,0.6031,$35.77M,2014,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/sse
SHAK,"Shake Shack, Inc.",32.89,$1.19B,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/shak
SJR,Shaw Communications Inc.,18.86,$8.65B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sjr
SHLX,"Shell Midstream Partners, L.P.",33.6,$5.1B,2014,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/shlx
SHW,Sherwin-Williams Company (The),281.35,$25.96B,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/shw
SHG,Shinhan Financial Group Co Ltd,35.69,$16.92B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shg
SFL,Ship Finance International Limited,13.52,$1.26B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sfl
SHOP,Shopify Inc.,26.99,$1.6B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shop
SSTK,"Shutterstock, Inc.",34.58,$1.22B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/sstk
SBGL,Sibanye Gold Limited,14.62,$3.35B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sbgl
SIG,Signet Jewelers Limited,121.42,$9.52B,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/sig
SBY,Silver Bay Realty Trust Corp.,14.48,$523.61M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sby
SSNI,"Silver Spring Networks, Inc.",13.62,$693.08M,2013,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ssni
SLW,Silver Wheaton Corp,17.23,$6.94B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/slw
SPG,"Simon Property Group, Inc.",201.44,$63.42B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spg
SPG^J,"Simon Property Group, Inc.",71.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spg^j
SSD,"Simpson Manufacturing Company, Inc.",36.56,$1.77B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ssd
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",47.32,$5.11B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shi
SIX,Six Flags Entertainment Corporation New,53.82,$4.93B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/six
SJW,SJW Corporation,35.77,$730.36M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sjw
SKM,"SK Telecom Co., Ltd.",20.14,$13.17B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/skm
SKX,"Skechers U.S.A., Inc.",30.22,$4.72B,1999,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/skx
SLG,SL Green Realty Corporation,94.27,$9.43B,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/slg
SLG^I,SL Green Realty Corporation,26.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slg^i
SM,SM Energy Company,18.58,$1.26B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sm
SFS,Smart,15.68,$1.16B,2014,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfs
SNN,"Smith & Nephew SNATS, Inc.",32.32,$14.79B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/snn
AOS,Smith (A.O.) Corporation,74.85,$6.57B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/aos
SNA,Snap-On Incorporated,157.84,$9.17B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sna
SQM,Sociedad Quimica y Minera S.A.,20.47,$5.39B,1993,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sqm
SLRA,Solar Capital Ltd.,24.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slra
SAH,"Sonic Automotive, Inc.",18.55,$854.05M,1997,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/sah
SON,Sonoco Products Company,47.91,$4.84B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/son
SNE,Sony Corp Ord,25.47,$32.13B,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/sne
BID,Sotheby&#39;s,24.93,$1.54B,1988,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/bid
SFUN,SouFun Holdings Limited,5.56,$2.4B,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/sfun
SOR,"Source Capital, Inc.",35.71,$309.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sor
SJI,"South Jersey Industries, Inc.",27.74,$1.97B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/sji
SXE,"Southcross Energy Partners, L.P.",1.28,$52.01M,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxe
SCE^F,Southern California Edison Company,25.53,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^f
SCE^G,Southern California Edison Company,25.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^g
SCE^H,Southern California Edison Company,26.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^h
SCE^J,Southern California Edison Company,26.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^j
SCE^K,Southern California Edison Company,26.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^k
SO,Southern Company (The),50.9,$46.46B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/so
SOJA,Southern Company (The),27.06,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/soja
SCCO,Southern Copper Corporation,27.97,$21.64B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco
LUV,Southwest Airlines Company,44.06,$28.11B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/luv
SWX,Southwest Gas Corporation,65.58,$3.11B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/swx
SWN,Southwestern Energy Company,7.38,$2.88B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swn
SWNC,Southwestern Energy Company,18.77,n/a,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swnc
SSS,"Sovran Self Storage, Inc.",114.34,$4.5B,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sss
SPA,Sparton Corporation,17.53,$173.41M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/spa
SPE,Special Opportunities Fund Inc.,12.82,$100.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spe
SE,Spectra Energy Corp,30.44,$20.44B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/se
SEP,"Spectra Energy Partners, LP",47.43,$13.52B,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sep
SPB           ,"Spectrum Brands Holdings, Inc.",106.93,$6.35B,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spb           
TRK,"Speedway Motorsports, Inc.",18.6,$766.67M,1995,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/trk
SPR,"Spirit Aerosystems Holdings, Inc.",47.33,$6.41B,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/spr
SRC,"Spirit Realty Capital, Inc.",11.08,$4.9B,2013,Consumer Services,Building operators,http://www.nasdaq.com/symbol/src
SRLP,Sprague Resources LP,19.8,$421.62M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/srlp
S,Sprint Corporation,3.26,$12.95B,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/s
SPXC,SPX Corporation,n/a,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spxc
FLOW,"SPX FLOW, Inc.",25.96,$1.08B,2015,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flow
SQ,"Square, Inc.",12.88,$4.32B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sq
JOE,St. Joe Company (The),15.54,$1.16B,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/joe
STJ,"St. Jude Medical, Inc.",54.26,$15.39B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stj
STAG,"Stag Industrial, Inc.",19.39,$1.32B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stag
STAG^A,"Stag Industrial, Inc.",25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^a
STAG^B,"Stag Industrial, Inc.",24.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^b
STAG^C,"Stag Industrial, Inc.",26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^c
SSI,"Stage Stores, Inc.",7.74,$236.54M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ssi
SMP,"Standard Motor Products, Inc.",33.25,$752.47M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/smp
SXI,Standex International Corporation,76,$975.3M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sxi
SWH,"Stanley Black & Decker, Inc.",111.67,$17.45B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swh
SWJ,"Stanley Black & Decker, Inc.",26,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swj
SWK,"Stanley Black & Decker, Inc.",103.51,$15.77B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swk
STN,Stantec Inc,23.63,$2.22B,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/stn
SGU,"Star Gas Partners, L.P.",8.05,$461.1M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sgu
SRT,"StarTek, Inc.",4.3,$67.51M,1997,Technology,Professional Services,http://www.nasdaq.com/symbol/srt
HOT,"Starwood Hotels & Resorts Worldwide, Inc.",82.13,$13.86B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hot
STWD,"STARWOOD PROPERTY TRUST, INC.",18.89,$4.48B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stwd
STT,State Street Corporation,58.75,$23.5B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stt
STT^C,State Street Corporation,25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^c
STT^D,State Street Corporation,27.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^d
STT^E,State Street Corporation,26.483,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^e
STO,Statoil ASA,15.16,$48.34B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sto
SPLP,Steel Partners Holdings LP,14.8,$394.16M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/splp
SCS,Steelcase Inc.,14.68,$1.8B,1998,Consumer Durables,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/scs
SCM,Stellus Capital Investment Corporation,9.99,$124.6M,2012,n/a,n/a,http://www.nasdaq.com/symbol/scm
SCQ,Stellus Capital Investment Corporation,24.8,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/scq
SCL,Stepan Company,54.93,$1.22B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl
STE,STERIS plc,69.22,$5.95B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ste
STL,Sterling Bancorp,15.54,$2.03B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl
STC,Stewart Information Services Corporation,33.66,$785.7M,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/stc
SF,Stifel Financial Corporation,29.08,$2.02B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf
SFN,Stifel Financial Corporation,25.36,$1.24B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sfn
SWC,Stillwater Mining Company,10.46,$1.27B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/swc
STM,STMicroelectronics N.V.,5.49,$4.82B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/stm
SGY,Stone Energy Corporation,1.09,$61.97M,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sgy
EDF,Stone Harbor Emerging Markets Income Fund,12.58,$198.53M,2010,n/a,n/a,http://www.nasdaq.com/symbol/edf
EDI,Stone Harbor Emerging Markets Total Income Fund,11.9,$114.4M,2012,n/a,n/a,http://www.nasdaq.com/symbol/edi
SGM,Stonegate Mortgage Corporation,5.15,$132.86M,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sgm
STON,StoneMor Partners L.P.,24.42,$797.28M,2004,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ston
SRI,"Stoneridge, Inc.",14.59,$405.41M,1997,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sri
STOR,STORE Capital Corporation,25.81,$3.64B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stor
SGL,"Strategic Global Income Fund, Inc.",8.75,$159.76M,1992,n/a,n/a,http://www.nasdaq.com/symbol/sgl
GJH,STRATS Trust,9.8,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh
GJO,STRATS Trust,20.25,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo
GJS,STRATS Trust,17.7899,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs
SYK,Stryker Corporation,105.22,$39.25B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk
RGR,"Sturm, Ruger & Company, Inc.",69.75,$1.32B,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/rgr
SPH,"Suburban Propane Partners, L.P.",30.01,$1.82B,1996,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph
SCNB,Suffolk Bancorp,24.76,$292.6M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/scnb
SMFG,Sumitomo Mitsui Financial Group Inc,6.06,$41.43B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg
INN,"Summit Hotel Properties, Inc.",11.34,$984.24M,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/inn
INN^A,"Summit Hotel Properties, Inc.",26.1701,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^a
INN^B,"Summit Hotel Properties, Inc.",26.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^b
INN^C,"Summit Hotel Properties, Inc.",25.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^c
SUM,"Summit Materials, Inc.",18.56,$1.93B,2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sum
SMLP,"Summit Midstream Partners, LP",15.6,$1.04B,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/smlp
SUI,"Sun Communities, Inc.",68.15,$3.98B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sui
SUI^A,"Sun Communities, Inc.",26.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sui^a
SLF,Sun Life Financial Inc.,31.37,$19.21B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf
SXCP,"SunCoke Energy Partners, L.P.",7.13,$329.43M,2013,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxcp
SXC,"SunCoke Energy, Inc.",6.09,$389.83M,2011,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc
SU,Suncor Energy  Inc.,27.07,$42.82B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su
SUNE,"SunEdison, Inc.",1.21,$383.23M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/sune
SXL,Sunoco Logistics Partners LP,23.9,$6.74B,2002,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxl
SUN,Sunoco LP,32.26,$3.35B,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sun
SHO,"Sunstone Hotel Investors, Inc.",12.97,$2.8B,2004,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sho
SHO^D.CL,"Sunstone Hotel Investors, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^d.cl
SHO^E,"Sunstone Hotel Investors, Inc.",26.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^e
STI,"SunTrust Banks, Inc.",36.6,$18.48B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti
STI.WS.A,"SunTrust Banks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.a
STI.WS.B,"SunTrust Banks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.b
STI^A,"SunTrust Banks, Inc.",24.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^a
STI^E,"SunTrust Banks, Inc.",25.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^e
SPN,"Superior Energy Services, Inc.",12.82,$1.94B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn
SUP,"Superior Industries International, Inc.",22.16,$563.67M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sup
SVU,SuperValu Inc.,5.49,$1.46B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/svu
SWFT,Swift Transportation Company,18.27,$2.5B,2010,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/swft
SWZ,"Swiss Helvetia Fund, Inc. (The)",10.03,$266.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swz
SYF,Synchrony Financial,28.45,$23.72B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf
SYT,Syngenta AG,81.57,$37.91B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt
SNX,Synnex Corporation,96.08,$3.81B,2003,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/snx
SNV,Synovus Financial Corp.,29.03,$3.67B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/snv
SNV^C,Synovus Financial Corp.,27.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv^c
GJP,"Synthetic Fixed-Income Securities, Inc.",20.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjp
GJR,"Synthetic Fixed-Income Securities, Inc.",19.6299,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjr
GJT,"Synthetic Fixed-Income Securities, Inc.",17.968,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt
GJV,"Synthetic Fixed-Income Securities, Inc.",25.626,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv
SYY,Sysco Corporation,46.24,$26.11B,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy
SYX,Systemax Inc.,8.93,$329.32M,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx
DATA,"Tableau Software, Inc.",42.9,$3.18B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data
